number_id,date_time,epoch,loss_train,loss_validate,maps_train,maps_validate
8,2021-01-13 19:16:40.350532,30,4.130171761956325,5.668009435975707,"[0.21367362141609192, 0.1852971613407135, 0.15479633212089539, 0.11854132264852524, 0.08419641852378845, 0.050934065133333206, 0.025440001860260963, 0.008864888921380043, 0.0014253100380301476, 2.7948879505856894e-05]","[0.15925545990467072, 0.12977758049964905, 0.10455480962991714, 0.07865538448095322, 0.0557655394077301, 0.032776158303022385, 0.015378879383206367, 0.005136561580002308, 0.0006679168436676264, 5.372763189370744e-05]"
27,2021-01-13 19:19:43.740076,4,5.532172030296879,7.969091310129537,"[0.03141700476408005, 0.02622215449810028, 0.020541658625006676, 0.014295170083642006, 0.009049749933183193, 0.004475802648812532, 0.00203366088680923, 0.0006295089260675013, 4.8344511014875025e-05, 2.965662133647129e-07]","[0.03880074620246887, 0.0331113263964653, 0.02398325689136982, 0.017137959599494934, 0.011830594390630722, 0.005867373663932085, 0.0025075592566281557, 0.0007010776316747069, 8.06606694823131e-05, 2.483491527982551e-07]"
8,2021-01-13 19:25:00.462900,31,4.040452975635381,5.624392478496997,"[0.22795021533966064, 0.2011011838912964, 0.16707800328731537, 0.1315518021583557, 0.09687033295631409, 0.06106726452708244, 0.03094400465488434, 0.008887358009815216, 0.0016516167670488358, 3.85290986741893e-05]","[0.17153313755989075, 0.14367270469665527, 0.11526308208703995, 0.08831274509429932, 0.06382825970649719, 0.04045771062374115, 0.02035881020128727, 0.007417538668960333, 0.0011534501099959016, 3.4049629903165624e-05]"
27,2021-01-13 19:30:00.861843,5,5.2194526395935945,7.629816668374198,"[0.049050699919462204, 0.042152635753154755, 0.03472338989377022, 0.02650297060608864, 0.01774349994957447, 0.009828848764300346, 0.0041290270164608955, 0.0011022982653230429, 0.00015421009447891265, 3.3623455237830058e-06]","[0.049585096538066864, 0.042640797793865204, 0.03435252234339714, 0.024957284331321716, 0.01697760634124279, 0.009468422271311283, 0.004040743224322796, 0.00139877968467772, 0.0001863171492004767, 0.0]"
8,2021-01-13 19:32:19.110463,32,3.9542143141576487,5.554988765097284,"[0.24719326198101044, 0.21886400878429413, 0.19000773131847382, 0.1585567742586136, 0.12023379653692245, 0.0782715231180191, 0.042108651250600815, 0.01574455015361309, 0.002883557928726077, 6.976175063755363e-05]","[0.18435589969158173, 0.1556970626115799, 0.12622074782848358, 0.09836816787719727, 0.06961680948734283, 0.04392966255545616, 0.024173486977815628, 0.008480975404381752, 0.0010140109807252884, 1.4856721008982277e-06]"
8,2021-01-13 19:41:17.878692,33,3.985283560531084,5.506548931072285,"[0.23909921944141388, 0.2164238691329956, 0.19043567776679993, 0.15948277711868286, 0.12309066951274872, 0.08499716222286224, 0.04931356757879257, 0.02045341208577156, 0.0036648225504904985, 0.00012032834638375789]","[0.18874776363372803, 0.16235141456127167, 0.13924898207187653, 0.11055312305688858, 0.08058632910251617, 0.05351971462368965, 0.02688942849636078, 0.010770564898848534, 0.001986029092222452, 0.0002733533619903028]"
27,2021-01-13 19:42:16.657566,6,5.037818494050399,7.417082384035185,"[0.055571556091308594, 0.04823532700538635, 0.039365917444229126, 0.02832649275660515, 0.017626816406846046, 0.008761527016758919, 0.0034125030506402254, 0.0008947859751060605, 0.00012064342445228249, 3.333124186610803e-05]","[0.05722253397107124, 0.04877424240112305, 0.04123182222247124, 0.03129459172487259, 0.020657483488321304, 0.011778900399804115, 0.0053674085065722466, 0.0017718069721013308, 0.00031503982609137893, 1.3747418279308476e-06]"
8,2021-01-13 19:51:01.439539,34,3.834243794744329,5.4547777423610935,"[0.2500760555267334, 0.22694344818592072, 0.1988447606563568, 0.16385923326015472, 0.12482990324497223, 0.08674986660480499, 0.04843444377183914, 0.019560039043426514, 0.0034154090099036694, 7.198753883130848e-05]","[0.19208921492099762, 0.16639581322669983, 0.13883469998836517, 0.1074855774641037, 0.07819423824548721, 0.051390957087278366, 0.027019303292036057, 0.01003604382276535, 0.0014870145823806524, 5.186488851904869e-05]"
27,2021-01-13 19:56:02.859869,7,4.859655519153761,7.228504571047696,"[0.06760002672672272, 0.05807933956384659, 0.04820721223950386, 0.03756069019436836, 0.02660595439374447, 0.016135510057210922, 0.007451147772371769, 0.002386627718806267, 0.00031771062640473247, 8.1100661191158e-06]","[0.06831821799278259, 0.05873073264956474, 0.04825013130903244, 0.03674224764108658, 0.022563764825463295, 0.01316100638359785, 0.005723395384848118, 0.0018240225035697222, 0.00029239727882668376, 7.25238010090834e-07]"
8,2021-01-13 19:58:32.258463,35,3.796383631321811,5.441719835454768,"[0.25620463490486145, 0.22956697642803192, 0.2002226561307907, 0.16613730788230896, 0.12656636536121368, 0.08744671940803528, 0.04837878420948982, 0.01851087436079979, 0.0033440967090427876, 0.00013163765834178776]","[0.1827078014612198, 0.15816499292850494, 0.1307205855846405, 0.098277248442173, 0.0698973685503006, 0.04407929629087448, 0.024790572002530098, 0.00991025660187006, 0.0019484838703647256, 2.045826295216102e-05]"
8,2021-01-13 20:07:38.189378,36,3.725136117417683,5.380546901133154,"[0.2591119706630707, 0.23372380435466766, 0.20380966365337372, 0.16959576308727264, 0.12410936504602432, 0.08152908831834793, 0.04572146013379097, 0.016679273918271065, 0.0030321062076836824, 4.955750046065077e-05]","[0.1870538890361786, 0.15942911803722382, 0.128802090883255, 0.10271485894918442, 0.07137003540992737, 0.04131428152322769, 0.020162489265203476, 0.007816081866621971, 0.0012490017106756568, 5.7332170399604365e-05]"
29,2021-01-13 20:08:01.235009,0,5.9907063207764555,9.09497968252603,"[0.03473711758852005, 0.02323279157280922, 0.013921882025897503, 0.007163564674556255, 0.003176506143063307, 0.0011359681375324726, 0.0002568120835348964, 4.1968669393099844e-05, 2.1344628748920513e-06, 0.0]","[0.039098791778087616, 0.02705741859972477, 0.01698204316198826, 0.007244525942951441, 0.002790289232507348, 0.001447494374588132, 0.00021331975585781038, 7.441065099555999e-05, 2.8737387765431777e-05, 0.0]"
27,2021-01-13 20:09:14.821133,8,4.698821917824123,7.0887255730567045,"[0.07210362702608109, 0.06250448524951935, 0.05136813968420029, 0.038976795971393585, 0.026171837002038956, 0.015163877978920937, 0.006867480929940939, 0.002024138579145074, 0.00035212625516578555, 6.930639301572228e-06]","[0.06841564178466797, 0.058004289865493774, 0.04586595296859741, 0.03300462290644646, 0.02380741573870182, 0.013985246419906616, 0.006923070643097162, 0.0024014769587665796, 0.0005995181854814291, 4.611472468241118e-05]"
8,2021-01-13 20:16:36.496721,37,3.7259797061136526,5.39179160378196,"[0.2599557936191559, 0.2320394217967987, 0.20181486010551453, 0.16740429401397705, 0.1309974044561386, 0.09091190993785858, 0.05175473541021347, 0.02054121531546116, 0.003849601838737726, 0.00013048558321315795]","[0.18194293975830078, 0.15377061069011688, 0.12331241369247437, 0.09612677991390228, 0.06713905930519104, 0.04378607124090195, 0.02541765198111534, 0.010724637657403946, 0.0018668727716431022, 4.7635137889301404e-05]"
29,2021-01-13 20:19:33.798587,1,5.099091656311699,7.838144296175473,"[0.10549788177013397, 0.09100369364023209, 0.07176660746335983, 0.05205845832824707, 0.03156030550599098, 0.015069748274981976, 0.005535486154258251, 0.0013732174411416054, 0.00017587761976756155, 5.2698356739711016e-05]","[0.09133375436067581, 0.07601805031299591, 0.06229078769683838, 0.04650740697979927, 0.027504056692123413, 0.01132479589432478, 0.004637596663087606, 0.0008590851211920381, 7.878680480644107e-05, 1.9988806343462784e-06]"
27,2021-01-13 20:21:11.094070,9,4.791665158755538,7.022705443493732,"[0.08589102327823639, 0.07282795011997223, 0.0574226900935173, 0.04226458817720413, 0.026094073429703712, 0.013125913217663765, 0.0054710013791918755, 0.00149492546916008, 0.00015398417599499226, 9.514538760413416e-06]","[0.07587432861328125, 0.06420300155878067, 0.0483819916844368, 0.03410414233803749, 0.02171403169631958, 0.010807049460709095, 0.0038988676387816668, 0.00106846506241709, 0.0002883430279325694, 4.376750439405441e-06]"
8,2021-01-13 20:23:59.736371,38,3.660508012586786,5.305045189795556,"[0.26764196157455444, 0.2405148446559906, 0.21051323413848877, 0.17666661739349365, 0.13920477032661438, 0.09782909601926804, 0.0567471906542778, 0.023179791867733, 0.0044065481051802635, 0.00012454975512810051]","[0.19391155242919922, 0.16264280676841736, 0.13413608074188232, 0.10462669283151627, 0.08175055682659149, 0.05223717540502548, 0.029944946989417076, 0.012647162191569805, 0.0020826419349759817, 0.00029259215807542205]"
8,2021-01-13 20:32:40.833383,39,3.6598229528397552,5.237045647261978,"[0.27522727847099304, 0.24970555305480957, 0.21828095614910126, 0.18072888255119324, 0.14269927144050598, 0.10077372938394547, 0.05729948356747627, 0.02194827049970627, 0.003660327522084117, 0.00011016101052518934]","[0.19255030155181885, 0.1643521785736084, 0.1336003839969635, 0.10721234232187271, 0.07539184391498566, 0.04933857172727585, 0.025757834315299988, 0.009871482849121094, 0.001968248514458537, 9.02700048754923e-06]"
29,2021-01-13 20:33:30.271992,2,4.768327463537022,7.344680959528143,"[0.11735329777002335, 0.100429967045784, 0.08099649846553802, 0.058411676436662674, 0.035515159368515015, 0.017777662724256516, 0.006707196123898029, 0.0018559768795967102, 0.0002475194341968745, 7.1171962190419436e-06]","[0.1082407683134079, 0.08966447412967682, 0.07124684751033783, 0.052168071269989014, 0.0344313308596611, 0.01934504508972168, 0.008188310079276562, 0.0028678588569164276, 0.00015744834672659636, 5.0558714974613395e-06]"
27,2021-01-13 20:34:13.162568,10,4.55082193457562,6.803095458389877,"[0.09455237537622452, 0.08341696858406067, 0.07082129269838333, 0.05596539378166199, 0.04051363840699196, 0.02542342245578766, 0.012281423434615135, 0.004205647855997086, 0.0004636429366655648, 8.21552202978637e-06]","[0.09781882911920547, 0.08603157103061676, 0.075546994805336, 0.056880883872509, 0.039823152124881744, 0.023940909653902054, 0.012084436602890491, 0.00391765171661973, 0.0007093094754964113, 1.0984182381434948e-06]"
8,2021-01-13 20:41:49.197003,40,3.655645641245583,5.229480068404953,"[0.28087949752807617, 0.25478965044021606, 0.22513918578624725, 0.18953099846839905, 0.1485596001148224, 0.10555855929851532, 0.06029115244746208, 0.022497063502669334, 0.004315023310482502, 0.0003414902603253722]","[0.20248334109783173, 0.17600849270820618, 0.14788255095481873, 0.11695285141468048, 0.08608124405145645, 0.054190654307603836, 0.028340157121419907, 0.010383876040577888, 0.0021235139574855566, 0.00012637159670703113]"
29,2021-01-13 20:44:33.373571,3,4.643003887370013,7.129761020858567,"[0.10395543277263641, 0.08876580744981766, 0.07268698513507843, 0.056661080569028854, 0.03844314441084862, 0.0236155204474926, 0.011432472616434097, 0.003347438294440508, 0.0006782474811188877, 1.5497722415602766e-05]","[0.0913688912987709, 0.07463841885328293, 0.05949605628848076, 0.04326523095369339, 0.02919651009142399, 0.01596393808722496, 0.007009562104940414, 0.00201905588619411, 0.00018981547327712178, 1.8856426322599873e-05]"
27,2021-01-13 20:46:47.322143,11,4.431901676758476,6.688451748389702,"[0.09830732643604279, 0.08671362698078156, 0.07348992675542831, 0.05850907415151596, 0.04098872095346451, 0.026434680446982384, 0.013336362317204475, 0.004098668694496155, 0.0005281669436953962, 1.7314403521595523e-05]","[0.10350184142589569, 0.08705387264490128, 0.072524294257164, 0.05349735543131828, 0.03709997236728668, 0.021597087383270264, 0.010220647789537907, 0.003946174867451191, 0.0005424300907179713, 2.413545735180378e-05]"
8,2021-01-13 20:49:02.011224,41,3.7108084527097005,5.2536442001144605,"[0.2810741066932678, 0.2539687752723694, 0.22429165244102478, 0.19234198331832886, 0.154373899102211, 0.10832177102565765, 0.0637267455458641, 0.026967043057084084, 0.005335201509296894, 0.0001600876566953957]","[0.20997969806194305, 0.18000012636184692, 0.15148061513900757, 0.12249183654785156, 0.09032783657312393, 0.05800879746675491, 0.03179777413606644, 0.012138488702476025, 0.0018630754202604294, 7.995901250978932e-05]"
29,2021-01-13 20:55:24.056452,4,4.545998188378154,7.203541000168045,"[0.1265740841627121, 0.11090310662984848, 0.09343623369932175, 0.07208779454231262, 0.04826980084180832, 0.028329327702522278, 0.012309933081269264, 0.003697563661262393, 0.0005396916531026363, 5.2203289669705555e-05]","[0.11061955988407135, 0.09134570509195328, 0.06704451143741608, 0.04832838103175163, 0.02731510065495968, 0.012265095487236977, 0.004483210388571024, 0.0008642195025458932, 0.00010399681923445314, 7.560033736808691e-06]"
8,2021-01-13 20:58:17.525909,42,3.51190026416335,5.167042834418161,"[0.29484277963638306, 0.26716214418411255, 0.2344212830066681, 0.19860321283340454, 0.15615276992321014, 0.10817641019821167, 0.06393221765756607, 0.023841988295316696, 0.004054366610944271, 0.00016103846428450197]","[0.20654967427253723, 0.17650792002677917, 0.14634351432323456, 0.11270210891962051, 0.08361297100782394, 0.05567669868469238, 0.028446083888411522, 0.00977934617549181, 0.0014230520464479923, 2.3775693989591673e-05]"
27,2021-01-13 20:59:41.868473,12,4.423018989701202,6.638610802687608,"[0.11381153017282486, 0.09891632944345474, 0.08236102759838104, 0.06305278837680817, 0.04528023675084114, 0.027433330193161964, 0.013364498503506184, 0.004674028605222702, 0.0007530414732173085, 3.820676283794455e-05]","[0.09092583507299423, 0.07533438503742218, 0.05831356719136238, 0.04273277148604393, 0.030187737196683884, 0.01682976447045803, 0.008355378173291683, 0.003227387787774205, 0.0007305308827199042, 2.6309390932510723e-07]"
8,2021-01-13 21:07:45.252817,43,3.6041540850040525,5.244264178461843,"[0.2893160879611969, 0.261639803647995, 0.23009999096393585, 0.19063927233219147, 0.14587882161140442, 0.10078655183315277, 0.05764715000987053, 0.022893467918038368, 0.004211632069200277, 8.508104656357318e-05]","[0.20264080166816711, 0.1740964949131012, 0.14621601998806, 0.11145880073308945, 0.07817478477954865, 0.04980917647480965, 0.02519800327718258, 0.00884917937219143, 0.0014199742581695318, 2.8560516511788592e-05]"
29,2021-01-13 21:07:48.098477,5,4.3212443344834925,6.581997493644813,"[0.14400632679462433, 0.12504412233829498, 0.10444716364145279, 0.07938425987958908, 0.054369427263736725, 0.0305556058883667, 0.014136841520667076, 0.0045715682208538055, 0.0008006214047782123, 8.955190423876047e-06]","[0.12539419531822205, 0.10239315032958984, 0.08065976202487946, 0.061771225184202194, 0.0421920046210289, 0.023776259273290634, 0.011134492233395576, 0.0034212463069707155, 0.000426070939283818, 3.001452739681554e-07]"
27,2021-01-13 21:11:44.524872,13,4.279593415882276,6.3620417520597385,"[0.1279425472021103, 0.11553682386875153, 0.09966500103473663, 0.08097441494464874, 0.0605938620865345, 0.03810212388634682, 0.020886676385998726, 0.007013343274593353, 0.0008264395291917026, 3.0047871405258775e-05]","[0.11032474040985107, 0.09559802711009979, 0.07930774986743927, 0.06214655190706253, 0.04405594244599342, 0.02794412150979042, 0.013364900834858418, 0.0041724457405507565, 0.0006251675076782703, 3.910746272595134e-06]"
8,2021-01-13 21:15:14.384126,44,3.4508681805558905,5.17434557072528,"[0.3071722090244293, 0.2799934148788452, 0.2501745820045471, 0.21466191112995148, 0.17057588696479797, 0.12181244790554047, 0.07056324183940887, 0.02916567400097847, 0.0056587103754282, 0.00020887851133011281]","[0.21501114964485168, 0.18769772350788116, 0.16226068139076233, 0.12846650183200836, 0.09857527166604996, 0.06416676193475723, 0.03803194314241409, 0.01714801788330078, 0.0033365855924785137, 8.57945706229657e-05]"
29,2021-01-13 21:21:18.846176,6,4.133904797788979,6.396297108043324,"[0.14996425807476044, 0.13294079899787903, 0.11001548916101456, 0.0863531082868576, 0.05966193228960037, 0.03397218883037567, 0.01577947661280632, 0.005082214251160622, 0.001003350131213665, 1.7127988030551933e-05]","[0.12247578054666519, 0.10115840286016464, 0.08028881251811981, 0.06072620302438736, 0.042047835886478424, 0.023067671805620193, 0.00991655234247446, 0.0034372962545603514, 0.0003029693034477532, 2.4823446437949315e-05]"
27,2021-01-13 21:22:55.324536,14,4.516327087429986,6.577593840561904,"[0.10119707882404327, 0.08889415115118027, 0.0729847103357315, 0.056703120470047, 0.03815804421901703, 0.021656770259141922, 0.009372806176543236, 0.00263199838809669, 0.0003170526761095971, 4.740583335660631e-06]","[0.08558692783117294, 0.07224246114492416, 0.0567430779337883, 0.04018508642911911, 0.02890055812895298, 0.015589644201099873, 0.005714154802262783, 0.001820928417146206, 0.00027380947722122073, 3.6815094972553197e-06]"
8,2021-01-13 21:23:16.051244,45,3.4373227958531345,5.140406128648039,"[0.30233556032180786, 0.2766832709312439, 0.24612835049629211, 0.2090843915939331, 0.1668282449245453, 0.12190848588943481, 0.07261388748884201, 0.029554471373558044, 0.0046994127333164215, 0.00019219204841647297]","[0.2143034040927887, 0.1863991618156433, 0.1546720713376999, 0.12561441957950592, 0.09301324188709259, 0.06066130846738815, 0.032939836382865906, 0.01245382521301508, 0.0028015966527163982, 0.0002991913352161646]"
29,2021-01-13 21:31:58.984084,7,4.248030923069387,6.475792760972853,"[0.17011858522891998, 0.14587420225143433, 0.12000901997089386, 0.09140309691429138, 0.06248658895492554, 0.035830460488796234, 0.01622369885444641, 0.005047221668064594, 0.0007162034744396806, 1.3770184523309581e-05]","[0.13462607562541962, 0.109420046210289, 0.08773179352283478, 0.06284109503030777, 0.040526632219552994, 0.022338267415761948, 0.009057113900780678, 0.0035496726632118225, 0.00043058808660134673, 2.366329135838896e-05]"
8,2021-01-13 21:33:33.496437,46,3.3634538678235786,5.114961085381446,"[0.3090188801288605, 0.2828482389450073, 0.25295546650886536, 0.2138599157333374, 0.17249567806720734, 0.12216909974813461, 0.0718916803598404, 0.030159842222929, 0.005505277309566736, 0.00021071424998808652]","[0.2074585258960724, 0.17767773568630219, 0.14975924789905548, 0.12042976915836334, 0.08764907717704773, 0.055527083575725555, 0.029469911009073257, 0.011521534994244576, 0.002439088886603713, 5.45696348126512e-05]"
27,2021-01-13 21:36:17.162021,15,4.184105673389158,6.266358809037642,"[0.14266666769981384, 0.12556901574134827, 0.10389125347137451, 0.0816526859998703, 0.05708054453134537, 0.03249705582857132, 0.015410220250487328, 0.004626099485903978, 0.0006821705610491335, 6.506550562335178e-06]","[0.1211533322930336, 0.10133679956197739, 0.08494523167610168, 0.06334101408720016, 0.040371835231781006, 0.023424018174409866, 0.011947741732001305, 0.0030746483244001865, 0.00022823899053037167, 2.5256383651139913e-06]"
8,2021-01-13 21:41:53.330740,47,3.3499821969705033,5.093684741428921,"[0.3199290633201599, 0.2904822826385498, 0.25753557682037354, 0.21806034445762634, 0.1744690239429474, 0.12825265526771545, 0.07654515653848648, 0.033594369888305664, 0.006696504540741444, 0.00011941386765101925]","[0.2122965157032013, 0.18610258400440216, 0.15446820855140686, 0.12078382819890976, 0.09290645271539688, 0.06078857183456421, 0.03133995085954666, 0.013867884874343872, 0.0028765499591827393, 1.988246731343679e-05]"
29,2021-01-13 21:43:03.572491,8,3.8458879885466204,6.031189831820401,"[0.19853676855564117, 0.1738203465938568, 0.14632609486579895, 0.1167709231376648, 0.08490429818630219, 0.053968608379364014, 0.025175640359520912, 0.007916875183582306, 0.0011724951909855008, 1.3958645467937458e-05]","[0.14784079790115356, 0.1234058290719986, 0.0975412130355835, 0.07214619964361191, 0.04780762642621994, 0.026680752635002136, 0.011488491669297218, 0.0034302689600735903, 0.0005868162261322141, 8.11202062322991e-06]"
27,2021-01-13 21:46:45.323881,16,4.28944893228835,6.220403380208201,"[0.134268119931221, 0.11879994720220566, 0.09791427850723267, 0.07499051094055176, 0.05210670828819275, 0.031463198363780975, 0.012828275561332703, 0.003462850581854582, 0.00045902631245553493, 9.749091077537742e-06]","[0.12019077688455582, 0.1054949015378952, 0.08675870299339294, 0.06665562093257904, 0.04476071149110794, 0.022211726754903793, 0.009483879432082176, 0.002834605984389782, 0.00040635871118865907, 4.824121424462646e-05]"
8,2021-01-13 21:49:28.444143,48,3.3680907691171926,5.116903224548736,"[0.3122486472129822, 0.283589243888855, 0.24981443583965302, 0.20855239033699036, 0.16354615986347198, 0.1148977056145668, 0.06590712070465088, 0.028003085404634476, 0.005789725109934807, 0.00014783928054384887]","[0.19925576448440552, 0.17309929430484772, 0.14322775602340698, 0.10873617976903915, 0.08143509179353714, 0.05177846550941467, 0.02902403473854065, 0.011022346094250679, 0.0019474398577585816, 0.0001332454412477091]"
29,2021-01-13 21:56:28.741032,9,3.9889036130214084,6.147347648422439,"[0.16808204352855682, 0.14614930748939514, 0.11831934750080109, 0.09025956690311432, 0.06262724101543427, 0.03667003661394119, 0.016523126512765884, 0.0052376980893313885, 0.0005892930785194039, 1.1406567864469253e-05]","[0.12337291240692139, 0.10049756616353989, 0.0791119933128357, 0.05863048508763313, 0.039145566523075104, 0.02430388517677784, 0.011842831037938595, 0.0033108119387179613, 0.00035410438431426883, 5.07549884787295e-06]"
8,2021-01-13 21:58:21.525524,49,3.3287083964015163,5.079945245346465,"[0.3295947313308716, 0.30060309171676636, 0.26448503136634827, 0.2214452475309372, 0.17141926288604736, 0.11690999567508698, 0.06645582616329193, 0.02667926624417305, 0.005219857208430767, 0.00022618929506279528]","[0.2148447036743164, 0.1824275702238083, 0.1526268571615219, 0.1192646250128746, 0.08857078850269318, 0.05462805554270744, 0.028045225888490677, 0.010662087239325047, 0.001950093312188983, 0.00010352020763093606]"
27,2021-01-13 21:59:33.921347,17,3.96103739047396,6.047123494086327,"[0.15599805116653442, 0.13909026980400085, 0.12119235098361969, 0.09755788743495941, 0.07436800003051758, 0.04930829256772995, 0.028233006596565247, 0.01108160987496376, 0.001990232616662979, 0.00010997233766829595]","[0.12501101195812225, 0.10708360373973846, 0.09049979597330093, 0.07103670388460159, 0.05390985682606697, 0.0344976969063282, 0.01589984819293022, 0.005087465979158878, 0.0006878737476654351, 5.592252637143247e-05]"
8,2021-01-13 22:07:56.215962,50,3.2778698695722475,5.0372905607347365,"[0.34032681584358215, 0.309365451335907, 0.275701642036438, 0.2325558364391327, 0.1822594851255417, 0.13071610033512115, 0.07815950363874435, 0.03320951759815216, 0.006844903342425823, 0.00019069903646595776]","[0.21859566867351532, 0.18413111567497253, 0.15593478083610535, 0.12381844222545624, 0.09037809073925018, 0.060383062809705734, 0.03264240175485611, 0.013653432950377464, 0.0034563627559691668, 0.00011282507330179214]"
29,2021-01-13 22:09:03.897502,10,5.158462702018627,7.1444004108379415,"[0.056364476680755615, 0.04355684667825699, 0.03113051876425743, 0.02083924040198326, 0.01352282427251339, 0.006861885078251362, 0.0024105042684823275, 0.0007450450793839991, 7.005033694440499e-05, 1.1432694918767083e-05]","[0.06454937160015106, 0.048586372286081314, 0.03688271716237068, 0.02407127246260643, 0.014290116727352142, 0.008077213540673256, 0.0033285387326031923, 0.0010578802321106195, 0.00022244341380428523, 0.0]"
27,2021-01-13 22:12:26.441364,18,4.005969818087592,6.129339948877112,"[0.16165605187416077, 0.14343921840190887, 0.1237504631280899, 0.09919414669275284, 0.07415755093097687, 0.04707838594913483, 0.027031753212213516, 0.01056969165802002, 0.002198250265792012, 0.0002710861444938928]","[0.13711068034172058, 0.11762696504592896, 0.09607666730880737, 0.07463221251964569, 0.05009295791387558, 0.031497642397880554, 0.017773324623703957, 0.006299741566181183, 0.0011954598594456911, 4.621952393790707e-05]"
8,2021-01-13 22:15:46.721226,51,3.2742308470629906,5.008476870400565,"[0.33477622270584106, 0.307898610830307, 0.272073894739151, 0.23040039837360382, 0.18024912476539612, 0.12863805890083313, 0.07562236487865448, 0.0313870832324028, 0.006644678767770529, 0.00018132331024389714]","[0.21331259608268738, 0.18087653815746307, 0.15012751519680023, 0.11797332763671875, 0.08302263170480728, 0.053776491433382034, 0.030563602223992348, 0.01126158982515335, 0.002003009431064129, 2.4393124476773664e-05]"
29,2021-01-13 22:19:14.629155,11,3.935270035094109,6.036464486803327,"[0.16770292818546295, 0.1496230512857437, 0.12708516418933868, 0.1015327200293541, 0.0744573175907135, 0.04808485880494118, 0.023598095402121544, 0.007722015026956797, 0.0009327162988483906, 1.2685993169725407e-05]","[0.13980363309383392, 0.11794178187847137, 0.0958087220788002, 0.07658365368843079, 0.05358874052762985, 0.03553391247987747, 0.01860669068992138, 0.00524228485301137, 0.0010137322824448347, 2.7147476430400275e-05]"
27,2021-01-13 22:23:30.401991,19,3.9091935807380125,5.993406041876062,"[0.17293646931648254, 0.154988095164299, 0.1336701214313507, 0.11118706315755844, 0.08528541028499603, 0.056177206337451935, 0.028035322204232216, 0.009823118336498737, 0.001580794109031558, 4.290114884497598e-05]","[0.13776999711990356, 0.12188471853733063, 0.09945691376924515, 0.07819816470146179, 0.052687834948301315, 0.03057362511754036, 0.01355570089071989, 0.004363388754427433, 0.0009140148758888245, 3.805846063187346e-05]"
8,2021-01-13 22:24:48.487399,52,3.2386175809904585,5.001064616364318,"[0.33654844760894775, 0.3083431124687195, 0.27386924624443054, 0.23198023438453674, 0.18612971901893616, 0.13634011149406433, 0.08061923086643219, 0.03457029536366463, 0.00672487635165453, 0.0001683516602497548]","[0.2077416628599167, 0.18246352672576904, 0.1513078510761261, 0.11422117054462433, 0.08786126226186752, 0.058884136378765106, 0.03211287036538124, 0.010514029301702976, 0.0017232086975127459, 3.18479142151773e-05]"
29,2021-01-13 22:30:28.170224,12,3.788400637585184,5.845734199920258,"[0.18277950584888458, 0.16383667290210724, 0.13964182138442993, 0.1114002913236618, 0.08323490619659424, 0.05299104005098343, 0.026043841615319252, 0.008789907209575176, 0.0013919949997216463, 4.799245289177634e-05]","[0.14473900198936462, 0.12187270820140839, 0.09824079275131226, 0.07295362651348114, 0.05202899128198624, 0.03051324188709259, 0.01489285845309496, 0.003830420318990946, 0.0009159184992313385, 7.891584573371802e-06]"
8,2021-01-13 22:35:03.729296,53,3.211354277854742,4.999611798819009,"[0.3462291359901428, 0.31706106662750244, 0.2821899354457855, 0.23959636688232422, 0.19067537784576416, 0.14071284234523773, 0.08647555112838745, 0.03650164231657982, 0.0076440549455583096, 0.00019979660282842815]","[0.22019103169441223, 0.1904187947511673, 0.16030175983905792, 0.13004478812217712, 0.09529834985733032, 0.06587038934230804, 0.03662173077464104, 0.01400032825767994, 0.0024525916669517756, 6.654649769188836e-05]"
27,2021-01-13 22:37:06.170289,20,3.8016077242035795,5.852396308601676,"[0.18087676167488098, 0.16217058897018433, 0.13911549746990204, 0.11168980598449707, 0.08255071938037872, 0.05271748825907707, 0.02676333114504814, 0.009048529900610447, 0.0012280966620892286, 2.378918361500837e-05]","[0.13887034356594086, 0.11757558584213257, 0.09868471324443817, 0.0759860947728157, 0.05660572648048401, 0.031175967305898666, 0.014805478975176811, 0.004159078933298588, 0.000544662238098681, 5.118257377034752e-06]"
29,2021-01-13 22:43:29.807469,13,3.6805678623310034,5.764729134448163,"[0.1950400024652481, 0.17431212961673737, 0.1492912471294403, 0.12105636298656464, 0.09047193825244904, 0.057563651353120804, 0.027987519279122353, 0.009351170621812344, 0.0012254498433321714, 5.5018841521814466e-05]","[0.15480372309684753, 0.1315021812915802, 0.1061592847108841, 0.08048265427350998, 0.057865411043167114, 0.03384823352098465, 0.01793622598052025, 0.005380237940698862, 0.0007906841346994042, 3.621259384090081e-05]"
8,2021-01-13 22:43:37.326683,54,3.1716769296069476,4.987070334422124,"[0.3449070155620575, 0.3182537257671356, 0.28471630811691284, 0.24158239364624023, 0.19462354481220245, 0.14036878943443298, 0.0864984393119812, 0.037721239030361176, 0.0067318216897547245, 0.00013354285329114646]","[0.2258785516023636, 0.19489076733589172, 0.16437451541423798, 0.12941104173660278, 0.09424886107444763, 0.058118849992752075, 0.03432183712720871, 0.012483278289437294, 0.0019552609883248806, 3.633133019320667e-05]"
